Location,temperature_mean,temperature_std,temperature_min,temperature_max,humidity_mean,humidity_std,humidity_min,humidity_max,co2_mean,co2_std,co2_min,co2_max,pir_mean,pir_std,pir_min,pir_max,light_mean,light_std,light_min,light_max,CO2_Rank,Humidity_Rank,Light_Rank,Temperature_Rank,PIR_Rank,description
SR-1411,21.653591699725357,1.0412236411288818,16.2,29.2,30.44720781202319,13.175284512705852,3,74,547.3608178211779,1028.4919071587515,375,65533,2.086359475129692,4.391022285214355,0,28,69.16994202014037,132.92084811204114,1,2372,Good,Good,Dark,Comfortable,Occupied,"The room SR-1411 has a mean temperature of 21.653591699725357°C with a standard deviation of 1.0412236411288818°C, ranging from 16.2°C to 29.2°C. The average humidity is 30.44720781202319% with a standard deviation of 13.175284512705852%, ranging from 3% to 74%. The average CO2 level is 547.3608178211779 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-0101,21.387100981447063,1.5820207918081832,18.1,26.6,30.66373210733966,11.87352246438432,4,70,549.7568228504352,173.51431836293588,377,2951,0.47194235221233166,2.0755043606754846,0,27,69.8143728194594,92.30513055862207,0,1748,Good,Good,Dark,Comfortable,Free,"The room TY-0101 has a mean temperature of 21.387100981447063°C with a standard deviation of 1.5820207918081832°C, ranging from 18.1°C to 26.6°C. The average humidity is 30.66373210733966% with a standard deviation of 11.87352246438432%, ranging from 4% to 70%. The average CO2 level is 549.7568228504352 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Free for occupancy."
TY-0102,21.227621164662693,1.6792556559965954,18.2,26.7,30.56734363948671,11.810403096417204,4,68,521.2602472129602,558.7275576404726,326,65533,1.07362500421003,3.633444882718876,0,29,89.63190865918965,96.05981704988989,1,1124,Good,Good,Dark,Comfortable,Occupied,"The room TY-0102 has a mean temperature of 21.227621164662693°C with a standard deviation of 1.6792556559965954°C, ranging from 18.2°C to 26.7°C. The average humidity is 30.56734363948671% with a standard deviation of 11.810403096417204%, ranging from 4% to 68%. The average CO2 level is 521.2602472129602 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-0103,21.33360876897133,1.7156301822894557,18.1,27.0,31.33352445193929,11.571105297834716,5,68,562.0853962900505,414.0730371276408,83,65533,1.4402698145025294,4.217407531362229,0,29,107.69838111298482,118.48650511588367,0,1676,Good,Good,Dim,Comfortable,Occupied,"The room TY-0103 has a mean temperature of 21.33360876897133°C with a standard deviation of 1.7156301822894557°C, ranging from 18.1°C to 27.0°C. The average humidity is 31.33352445193929% with a standard deviation of 11.571105297834716%, ranging from 5% to 68%. The average CO2 level is 562.0853962900505 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-0104,21.256797440646572,1.7802600857204582,17.9,27.0,31.079373631924568,11.677092085358021,5,69,558.4774877925577,170.9552146457721,372,2840,1.9895268563731268,5.451636349302698,0,29,121.63714430038728,139.6082636302543,0,1718,Good,Good,Dim,Comfortable,Occupied,"The room TY-0104 has a mean temperature of 21.256797440646572°C with a standard deviation of 1.7802600857204582°C, ranging from 17.9°C to 27.0°C. The average humidity is 31.079373631924568% with a standard deviation of 11.677092085358021%, ranging from 5% to 69%. The average CO2 level is 558.4774877925577 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-0105,21.197542130153867,1.7752501305783388,17.8,27.0,31.10077932458536,11.482892523585038,5,68,602.4903750083262,181.16174341238735,374,2896,1.7586425098248184,4.8469391090340945,0,29,104.95417305002331,110.05012058392663,1,1736,Average,Good,Dim,Comfortable,Occupied,"The room TY-0105 has a mean temperature of 21.197542130153867°C with a standard deviation of 1.7752501305783388°C, ranging from 17.8°C to 27.0°C. The average humidity is 31.10077932458536% with a standard deviation of 11.482892523585038%, ranging from 5% to 68%. The average CO2 level is 602.4903750083262 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-0106,21.114371740749938,1.7713538394295194,17.8,27.0,30.887229947852,11.472745110858344,5,67,576.5753041966725,175.34236971824072,362,2902,1.540414700769804,4.306030912721478,0,28,107.3858641668736,112.93948173656042,1,1529,Good,Good,Dim,Comfortable,Occupied,"The room TY-0106 has a mean temperature of 21.114371740749938°C with a standard deviation of 1.7713538394295194°C, ranging from 17.8°C to 27.0°C. The average humidity is 30.887229947852% with a standard deviation of 11.472745110858344%, ranging from 5% to 67%. The average CO2 level is 576.5753041966725 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-0107,21.18984485190409,1.7523383306058395,18.0,27.1,30.98352352865752,11.472131198380135,5,67,514.6281574560841,406.4439451065231,331,65533,1.5828952429798693,4.341757912363059,0,29,106.58170919348635,118.17441297021439,0,1471,Good,Good,Dim,Comfortable,Occupied,"The room TY-0107 has a mean temperature of 21.18984485190409°C with a standard deviation of 1.7523383306058395°C, ranging from 18.0°C to 27.1°C. The average humidity is 30.98352352865752% with a standard deviation of 11.472131198380135%, ranging from 5% to 67%. The average CO2 level is 514.6281574560841 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-0108,21.28019872010778,1.7398835826533352,18.1,27.0,30.778309195015158,11.629314639255446,5,68,569.3361064331425,176.74440384428658,362,2920,1.0882788817783766,2.9315660190452753,0,29,81.60687100033681,82.14972447042942,1,1299,Good,Good,Dark,Comfortable,Occupied,"The room TY-0108 has a mean temperature of 21.28019872010778°C with a standard deviation of 1.7398835826533352°C, ranging from 18.1°C to 27.0°C. The average humidity is 30.778309195015158% with a standard deviation of 11.629314639255446%, ranging from 5% to 68%. The average CO2 level is 569.3361064331425 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-0109,21.16949264803285,1.5725863642645193,18.1,26.6,31.41263743542191,11.998212233051945,5,73,1408.425950457014,7346.564263924248,0,65533,3.0534839051530005,4.65042458980686,0,29,76.66979070075507,96.85120342397558,1,2362,Hazardous,Good,Dark,Comfortable,Occupied,"The room TY-0109 has a mean temperature of 21.16949264803285°C with a standard deviation of 1.5725863642645193°C, ranging from 18.1°C to 26.6°C. The average humidity is 31.41263743542191% with a standard deviation of 11.998212233051945%, ranging from 5% to 73%. The average CO2 level is 1408.425950457014 ppm, and the room is generally considered Hazardous for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-0110,21.163081973422557,1.6148853889121515,18.0,26.7,31.560114895363153,11.958495354701386,6,75,1023.9169533789968,5662.0730349891555,17,65533,2.944351504056059,4.526705590237055,0,29,79.4931031217449,94.47184704749549,1,2332,Hazardous,Good,Dark,Comfortable,Occupied,"The room TY-0110 has a mean temperature of 21.163081973422557°C with a standard deviation of 1.6148853889121515°C, ranging from 18.0°C to 26.7°C. The average humidity is 31.560114895363153% with a standard deviation of 11.958495354701386%, ranging from 6% to 75%. The average CO2 level is 1023.9169533789968 ppm, and the room is generally considered Hazardous for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-0201,21.478019909386763,1.5381511001371289,18.3,26.4,30.550156339735818,12.045406492217047,4,70,587.0308212622041,168.41347577756207,389,2895,0.6654010592814753,2.399068537196438,0,28,64.86835556122774,69.29599463441691,1,1308,Good,Good,Dark,Comfortable,Free,"The room TY-0201 has a mean temperature of 21.478019909386763°C with a standard deviation of 1.5381511001371289°C, ranging from 18.3°C to 26.4°C. The average humidity is 30.550156339735818% with a standard deviation of 12.045406492217047%, ranging from 4% to 70%. The average CO2 level is 587.0308212622041 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Free for occupancy."
TY-0202,21.297702733746842,1.6282578026787686,18.2,26.5,30.759804404187587,11.908050808351883,4,69,561.495585966985,166.88689467398447,348,2762,1.2946736241016048,3.830050310377063,0,29,87.99730891667487,92.01636706400505,0,997,Good,Good,Dark,Comfortable,Occupied,"The room TY-0202 has a mean temperature of 21.297702733746842°C with a standard deviation of 1.6282578026787686°C, ranging from 18.2°C to 26.5°C. The average humidity is 30.759804404187587% with a standard deviation of 11.908050808351883%, ranging from 4% to 69%. The average CO2 level is 561.495585966985 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-0203,21.318699731903486,1.6723179028010091,18.2,26.6,30.638528291237478,11.75532085177734,4,69,546.4974248624242,421.9631613575751,335,65533,1.511429377733879,4.203082326525815,0,29,110.47590658953013,113.78614558840377,1,1132,Good,Good,Dim,Comfortable,Occupied,"The room TY-0203 has a mean temperature of 21.318699731903486°C with a standard deviation of 1.6723179028010091°C, ranging from 18.2°C to 26.6°C. The average humidity is 30.638528291237478% with a standard deviation of 11.75532085177734%, ranging from 4% to 69%. The average CO2 level is 546.4974248624242 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-0204,21.31074870028809,1.71954834537537,18.1,31.4,30.711811649392363,11.629474694092137,4,69,1040.485446537965,5527.680598560352,0,65533,1.7464485578992681,4.561097970510716,0,28,107.6865459121163,113.81813161951303,1,2300,Hazardous,Good,Dim,Comfortable,Occupied,"The room TY-0204 has a mean temperature of 21.31074870028809°C with a standard deviation of 1.71954834537537°C, ranging from 18.1°C to 31.4°C. The average humidity is 30.711811649392363% with a standard deviation of 11.629474694092137%, ranging from 4% to 69%. The average CO2 level is 1040.485446537965 ppm, and the room is generally considered Hazardous for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-0205,21.203141784766714,1.7245326262282543,17.9,26.7,30.802497896848507,11.716980747225291,4,70,575.4215039150974,175.7108103888596,357,2885,1.9090467870316443,4.922966955077114,0,28,99.45227463922863,104.08949674659283,1,1427,Good,Good,Dark,Comfortable,Occupied,"The room TY-0205 has a mean temperature of 21.203141784766714°C with a standard deviation of 1.7245326262282543°C, ranging from 17.9°C to 26.7°C. The average humidity is 30.802497896848507% with a standard deviation of 11.716980747225291%, ranging from 4% to 70%. The average CO2 level is 575.4215039150974 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-0206,21.17383339760895,1.6927672243573493,18.1,26.9,30.971750867720786,11.815481267811165,4,70,556.827709217123,172.3923846557399,331,2907,2.0771628744054507,5.258497807792079,0,29,84.52069674765394,86.0011281539404,1,822,Good,Good,Dark,Comfortable,Occupied,"The room TY-0206 has a mean temperature of 21.17383339760895°C with a standard deviation of 1.6927672243573493°C, ranging from 18.1°C to 26.9°C. The average humidity is 30.971750867720786% with a standard deviation of 11.815481267811165%, ranging from 4% to 70%. The average CO2 level is 556.827709217123 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-0207,21.13410583880756,1.6879303486262596,18.0,26.6,31.10087031911701,11.624665531345123,5,69,581.3244189536164,174.99710231485068,372,2920,1.5026176264630364,3.9636581232700623,0,29,76.06902530928006,78.12494078804951,0,985,Good,Good,Dark,Comfortable,Occupied,"The room TY-0207 has a mean temperature of 21.13410583880756°C with a standard deviation of 1.6879303486262596°C, ranging from 18.0°C to 26.6°C. The average humidity is 31.10087031911701% with a standard deviation of 11.624665531345123%, ranging from 5% to 69%. The average CO2 level is 581.3244189536164 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
